ds,yhat,yhat_lower,yhat_upper
2020-04-20,64.58098047326627,59.37025341989316,69.4883901915749
2020-04-21,64.55782016051066,59.39520490661135,70.04045555097991
2020-04-22,64.71601165513476,59.46456397368517,69.70229125429591
2020-04-23,64.75476238909171,59.31208936936691,69.83736820380271
2020-04-24,64.77787165716182,59.46554616592078,70.16634144116001
2020-04-27,64.71635218790912,59.182555266820444,70.13366269249805
2020-04-28,64.56507343541304,59.75672198626825,69.81027137065841
2020-04-29,64.59544766906835,59.41561680333954,69.96856346113755
2020-04-30,64.50910103507314,59.3423077425427,69.83079431726196
2020-05-01,64.41222119841107,58.9650607630418,69.45890596555192
2020-05-04,64.0437640777607,58.99179081922555,68.82791621281949
2020-05-05,63.81448063839396,59.106834633546924,68.84612450721202
2020-05-06,63.781759020159555,58.51652935963658,68.74897842808105
2020-05-07,63.64846781757753,58.65900584132968,69.11725643886973
2020-05-08,63.52172518401567,58.100314949266945,68.47807732612208
2020-05-11,63.17045919906581,57.852911494356135,68.19912642446374
2020-05-12,62.98221265163435,57.785029500809436,68.15983570163482
2020-05-13,63.007191779535866,58.176534355494006,68.2156229047737
2020-05-14,62.94719107432964,58.12332949862156,67.98636307551774
2020-05-15,62.907964809144204,57.65357412847267,68.09066265216615
2020-05-18,62.88727639982789,57.70091297547464,68.18853621053186
2020-05-19,62.82515563663482,57.54978330327659,67.84050333778053
2020-05-20,62.98051896409197,57.92397122927731,68.08373365201204
2020-05-21,63.05282810893399,57.916695208086466,68.69586956620496
2020-05-22,63.145497188498155,58.111494059474595,68.61263156559626
2020-05-26,63.541564100868605,58.40852471032621,68.5034376137439
2020-05-27,63.79446771652128,58.727624096498694,69.15400214376857
2020-05-28,63.95210177309108,58.68487130117981,69.02385695477236
2020-05-29,64.11661973731864,59.35739583850062,69.68342014314577
2020-06-01,64.59277641712649,59.033469633163946,69.26125462217021
2020-06-02,64.64981272963134,59.519588483621966,70.1796491638187
2020-06-03,64.89809067691333,59.97128448669581,69.91652513862695
2020-06-04,65.03601237354673,59.6521544484764,70.15929977353358
2020-06-05,65.16645133691488,60.096892987477744,70.39578145599434
2020-06-08,65.46497985309969,60.23355359561853,70.53768259926173
2020-06-09,65.44230855220532,60.25093263750974,70.62351266961001
2020-06-10,65.60335955653183,60.76975469861123,70.37024789669515
2020-06-11,65.64835423125623,60.79657454637339,70.65720475651611
2020-06-12,65.68205904941634,60.66763229915492,71.35717122372048
2020-06-15,65.68685421898067,60.618420761771304,71.17674319413858
2020-06-16,65.57142318289608,60.66870995822781,70.79522697204887
2020-06-17,65.64528731302603,60.289928200214504,70.76616501723147
2020-06-18,65.61030370750446,60.31598612788253,70.59732500942943
2020-06-19,65.57272901601702,60.46946331135626,70.71739319820071
2020-06-22,65.42814090384758,60.362560158965934,70.4296980770227
2020-06-23,65.287487044627,60.462769703469824,70.80321298185928
2020-06-24,65.34941255502588,59.98852818815877,70.64826600220118
2020-06-25,65.31603013102618,60.02561219384701,70.4723879467115
2020-06-26,65.29361887360909,60.13315900362305,70.43383037347316
2020-06-29,65.27268401541393,60.09513177594316,70.39351954801458
2020-06-30,65.19713965307551,60.19120650604615,70.20742908426148
2020-07-01,65.33453437604358,60.02690070355766,70.63794431580321
2020-07-02,65.3857593443659,60.01345017928628,69.89183704884807
2020-07-06,65.74292663957971,60.925728728079214,70.86859986842718
2020-07-07,65.77482887262809,60.62658156119799,70.84453369184884
2020-07-08,66.01911318519551,60.70086178286261,71.19480295486854
2020-07-09,66.17490520986041,60.72898648235503,71.10411844146289
2020-07-10,66.34537655030684,60.96767379472857,71.33311126372486
2020-07-13,66.89353234274766,61.60473345943132,72.15683571067125
2020-07-14,66.99401932273108,61.9327745088832,72.14117908463956
2020-07-15,67.29561582999753,62.21611219739304,72.19953230523492
2020-07-16,67.49646667568668,62.63997645462046,72.82741931929793
2020-07-17,67.6989644307108,62.499362482288845,73.01975183554671
2020-07-20,68.26052496410318,63.244316426281564,73.61239312891684
2020-07-21,68.33759239494202,63.50418658227507,73.73480195613604
2020-07-22,68.60225405840822,63.666067463620834,73.77666304885096
2020-07-23,68.75326310964388,63.88774808660622,73.6928028663756
2020-07-24,68.89384324783438,63.744019480566365,73.93353434348433
2020-07-27,69.20852857112209,63.790782934453055,74.39647761544799
2020-07-28,69.18757004308576,63.53234686763917,74.43731985116939
2020-07-29,69.3490001594821,64.36071407230446,74.32066923690729
2020-07-30,69.39331123236677,64.3063649366267,74.42943240255308
2020-07-31,69.425514386059,64.005147084511,74.31017962945526
2020-08-03,69.4228388898253,64.60542727886343,74.25045617133387
2020-08-04,69.30436554713665,64.08656164024403,74.23953428031092
2020-08-05,69.37499927303655,63.936862423283934,74.34287932690462
2020-08-06,69.33655537646118,64.34200131629494,74.61028975056587
2020-08-07,69.29517423756715,64.12967139294759,74.10934159696848
2020-08-10,69.13464285938898,64.13613034338542,74.46902597636478
2020-08-11,68.98587364366269,64.04751323486964,73.8401796173811
2020-08-12,69.03737920943166,63.63536328673981,74.14466289640075
2020-08-13,69.11291309486309,63.6595339238206,74.24095117638436
2020-08-14,69.19559873305225,64.20415418767801,74.39788128047024
2020-08-17,69.45740663166042,64.26704654420301,74.57072889104157
2020-08-18,69.46160504940076,64.31079095926124,74.26447287435067
2020-08-19,69.66948632347685,64.73830473408701,74.53006710334508
2020-08-20,69.7806710025184,64.50874184061269,74.9515566165844
2020-08-21,69.89877852117542,64.82081742597681,75.40434262304176
2020-08-24,70.24704365038328,65.00516169533743,74.96318616446949
2020-08-25,70.26765118477526,65.1858506447684,75.19557007925863
2020-08-26,70.4831585483778,65.58418217619115,76.05255718751994
2020-08-27,70.59192232614998,65.24989271370667,75.94566464525131
2020-08-28,70.69653805602591,65.40325861585116,76.05599619226324
2020-08-31,70.9318543781363,65.84002740695942,76.19448681872838
2020-09-01,70.89017141446442,65.64216127989552,76.14512676792069
2020-09-02,71.03162685991813,66.05755808938756,76.23785882748673
2020-09-03,71.05539176550013,65.98235141038022,76.07238258454872
2020-09-04,71.0651797728161,65.90819729685872,76.13283298826049
2020-09-08,70.81278597388231,65.637891076518,75.8565989915171
2020-09-09,70.83575335439701,65.75600612542189,75.89216182559394
2020-09-10,70.74259166184721,65.4720474719595,75.95049012270768
2020-09-11,70.63928755977054,65.63854634887285,75.68427569427392
2020-09-14,70.25202565999602,65.06346888172096,75.34336458169163
2020-09-15,70.01605703212546,65.32078053931336,75.22354695894333
2020-09-16,69.97617827538656,64.71991130139831,75.09964429161148
2020-09-17,69.83510753064824,64.80875756296726,74.83123472983665
2020-09-18,69.69981115971177,64.9871773249981,74.55428814969314
2020-09-21,69.31657607489534,64.1663632149244,74.67258993766417
2020-09-22,69.11492415847897,64.26103803925102,74.10322630054627
2020-09-23,69.12473354245176,63.93716413244766,74.59127699751788
