ds,yhat,yhat_lower,yhat_upper
2020-04-20,25.98728602088999,11.821244465146084,39.38430739251094
2020-04-21,25.556734086890405,12.165659018043687,37.801315431166216
2020-04-22,25.41805513600849,11.974371995838041,38.27853160213154
2020-04-23,25.16476408404585,10.611621525109443,37.6130431555887
2020-04-24,25.122473637972128,12.475601764280356,38.48433271374472
2020-04-27,25.387123426100594,13.178426420143126,38.106631095035084
2020-04-28,25.145920068954936,11.934787534343318,39.192471458827356
2020-04-29,25.206536368974362,11.935563438298201,37.935802070517525
2020-04-30,25.16412960550454,12.186372446318,37.25277043259089
2020-05-01,25.34569771791245,12.4894914675794,38.833447559321456
2020-05-04,26.36786468385941,12.4669233669681,38.85074014419005
2020-05-05,26.408065783252233,13.002181481131771,39.55495950532548
2020-05-06,26.76324192987137,13.535244894125102,39.98397022691062
2020-05-07,27.026852564003107,13.414831828827808,40.3446148363644
2020-05-08,27.523572628426333,13.828458771715388,40.45736794094436
2020-05-11,29.513932725144645,16.290393672542358,42.225366832727545
2020-05-12,29.87116922054255,17.493358140583418,43.4950200201087
2020-05-13,30.532868886020267,17.799452015109004,44.90768866519737
2020-05-14,31.087480462364685,17.46432431022468,43.5769812668706
2020-05-15,31.854552970634465,19.087935762843266,44.4871701258732
2020-05-18,34.48176840383269,21.694315902670535,48.036850507696926
2020-05-19,34.977686224147504,21.293115804632322,48.30215529343202
2020-05-20,35.734564228434905,21.872014502652007,49.021912109614924
2020-05-21,36.337722791003785,23.033320955278974,49.728185894769496
2020-05-22,37.104325151142774,24.37669461190233,49.656263833475464
2020-05-26,39.71795112677338,27.073879522614558,52.66984210100122
2020-05-27,40.22439534144986,27.579675631110895,54.24960928944273
2020-05-28,40.5327963185025,26.96110238574061,53.66841443018825
2020-05-29,40.964386046553415,27.44378202405621,54.16221331452705
2020-06-01,42.091143779042895,29.857521764580433,54.815415214291725
2020-06-02,41.944047674072394,28.784663021413326,53.67213306189855
2020-06-03,42.0010067845585,28.79806568781685,54.06568571738082
2020-06-04,41.85792131463369,27.744131004459557,54.931254823138104
2020-06-05,41.84351150825809,28.860879747694305,55.61247160821915
2020-06-08,41.737872149042516,28.469822207718455,54.460597252774825
2020-06-09,41.23759299172623,28.963145916248155,55.18757126568086
2020-06-10,40.979977185982385,27.6621540589432,55.10729307967352
2020-06-11,40.56569389874906,28.655460778851833,54.05826460180607
2020-06-12,40.32734451199644,27.61818509096795,53.38591390592273
2020-06-15,39.85743686288531,27.07419832343492,53.00426275872437
2020-06-16,39.341033546944175,25.634247327672533,52.103392335099315
2020-06-17,39.11869688868701,27.010303018126983,52.11715892899571
2020-06-18,38.78881816820673,26.019057653323273,51.69626127557763
2020-06-19,38.680779318375286,25.35438535195755,51.09638033327327
2020-06-22,38.832843493267745,25.20867101059817,51.463759342313644
2020-06-23,38.58271707524425,24.488586009002447,50.80055431627826
2020-06-24,38.64593963441591,26.136788579216432,50.895984940232275
2020-06-25,38.614394385768676,25.558751686355816,52.421465840409255
2020-06-26,38.81090767890804,26.96428255514241,51.846910125359564
2020-06-29,39.85083684594824,26.929691940866004,52.866993856964875
2020-06-30,39.868842392727096,26.343673153164588,53.60966603446689
2020-07-01,40.17802007875441,26.399448754755003,53.93233064745192
2020-07-02,40.366326376863285,26.95241130764823,54.07556733550856
2020-07-06,42.1717207343355,27.909698069347403,54.5275552576866
2020-07-07,42.249727753967456,30.094505407491017,55.22837753339523
2020-07-08,42.587247649990594,29.897292432440167,55.62066609206828
2020-07-09,42.77430019855104,28.24242245097765,55.617591044908764
2020-07-10,43.133373589593276,29.604487723191223,56.28611473174697
2020-07-13,44.343217100810485,30.901763877007735,56.902512822470996
2020-07-14,44.32469812733133,31.305910126085728,57.544150783209744
2020-07-15,44.55996874913377,30.40123797337022,57.281868219350095
2020-07-16,44.64383204680228,32.859621066355075,57.770265563231554
2020-07-17,44.903441961738785,33.084535195135885,58.1137082492996
2020-07-20,45.87954675988322,33.08127228361042,59.23049395440034
2020-07-21,45.816536415234566,33.49861752504061,58.258067361899975
2020-07-22,46.028521995515426,33.987798538451855,58.69085741457949
2020-07-23,46.11198911182289,33.12975771105457,58.73754943343564
2020-07-24,46.39503084311687,33.76517733216359,58.90472484476008
2020-07-27,47.582319657338644,35.302045866710955,60.47880382341947
2020-07-28,47.63222813544997,35.2151422177401,60.05139666217328
2020-07-29,47.974430424518395,34.256474091169274,61.37941343994646
2020-07-30,48.202112711966194,34.36632998718236,61.00872631794289
2020-07-31,48.63956750986691,35.12319341581444,62.922318964036585
2020-08-03,50.307871444992315,37.1468641530055,62.58122389936746
2020-08-04,50.508548957292675,37.330325586351776,62.740603174948944
2020-08-05,50.988885142755436,37.91679624431728,63.56990885745771
2020-08-06,51.337541001858696,38.727259093448566,63.57863815096033
2020-08-07,51.87456614329455,38.93204796816199,64.03389071240673
2020-08-10,53.67709611216278,40.267709886463635,66.05593317382473
2020-08-11,53.85839440451814,40.407047772461056,66.8284831337821
2020-08-12,54.28425048461877,42.16170578858348,66.98762292218444
2020-08-13,54.54256738546473,41.990412959976325,66.58642385511617
2020-08-14,54.95338523075968,41.49762370121054,68.006761323537
2020-08-17,56.17318652451169,43.660484797624036,68.63814790905437
2020-08-18,56.09947563564487,43.01098369635871,69.91897545391512
2020-08-19,56.24520338974166,43.372583231756025,69.68645315383492
2020-08-20,56.20227690757751,42.84254801735219,67.68590508776066
2020-08-21,56.295194030014024,43.285085814907355,69.51794089607992
2020-08-24,56.510768771286585,43.05290604830245,69.2737166014277
2020-08-25,56.10285665614617,43.107926587025844,69.37216113365422
2020-08-26,55.92343516210133,43.402069958195234,68.81567319007138
2020-08-27,55.56951694267029,42.12225412413498,68.71483795410494
2020-08-28,55.37045735930781,42.09717145865196,67.99567241979925
2020-08-31,54.86718057111784,42.72006048135971,67.7224775867186
2020-09-01,54.2839392646633,41.768880483433904,68.9524341634802
2020-09-02,53.965876711167724,40.07745070584895,67.7514546956516
2020-09-03,53.51178176128428,41.5407314493693,66.5172947942666
2020-09-04,53.25211090112644,41.06257952626025,66.01309313439299
2020-09-08,52.316889090217856,39.84709420021979,64.70798660901306
2020-09-09,52.12881563322482,39.32570081868554,64.5903476473488
2020-09-10,51.83692777708389,38.4075930279391,65.41827717085074
2020-09-11,51.768421227853736,39.3002962941154,64.92844863040548
2020-09-14,52.02992926075809,39.12046179119664,65.73244607846192
2020-09-15,51.80844277342854,38.378402506634046,64.78583076032507
2020-09-16,51.89470621024465,38.36917599781725,65.09369247778082
2020-09-17,51.88002230137005,38.28485092889688,64.668696140056
2020-09-18,52.08689928647638,38.68084160931585,65.44820781858395
2020-09-21,53.11903637767459,39.728255988720846,65.81924448000899
2020-09-22,53.122328364400715,39.593960522140954,66.31613502978546
2020-09-23,53.411396815705494,40.484945280639096,66.80468404361795
2020-09-24,53.57463332167319,40.12490897471183,65.55129731619839
2020-09-25,53.932130393789606,40.92626345414633,66.9151284251501
2020-09-28,55.236294203146656,42.36240189235327,67.17044072271037
2020-09-29,55.26782769069868,42.02969142775647,68.64966962368702
2020-09-30,55.554131880301156,42.69165958323516,69.62115034382623
2020-10-01,55.68458964537953,43.24448187167157,68.79600418452372
2020-10-02,55.98083773247934,44.75442464652174,69.05184051325494
2020-10-05,56.95351080004835,45.039812863171825,69.80426404326144
2020-10-06,56.835242153165424,43.42220600542227,69.74391478864653
2020-10-07,56.95800659307383,44.12511964194176,69.72758094152361
2020-10-08,56.91517558400898,43.018250181592585,70.34871457916906
2020-10-09,57.032573332720304,43.82910115083295,69.74874872711243
2020-10-12,57.47863986981094,43.71814954967879,69.4600210709924
2020-10-13,57.20253429443627,44.94403875520045,70.24095937909361
2020-10-14,57.183206086229404,45.209316692933086,70.71883987455463
2020-10-15,57.01782630662457,44.54590608234404,69.30288076979697
2020-10-16,57.03569232497066,43.63362852568555,70.17846946985544
2020-10-19,57.34973327569755,44.71033278760941,70.28983746237027
2020-10-20,57.09214619542875,44.252096716521116,69.40699260430182
2020-10-21,57.12469661125833,44.1585686447361,70.78127858226271
2020-10-22,57.04489796324641,43.88955461051948,70.47613089889163
2020-10-23,57.18175016542607,44.003806648081806,69.43148985372805
2020-10-26,58.040554741855885,44.196280525913636,69.66119935688229
2020-10-27,58.0198233404669,44.10446383874835,71.02703243841178
2020-10-28,58.31173442389506,45.495246835777614,71.03927650027903
2020-10-29,58.509939704411714,45.927270592338864,71.15443378552696
