ds,yhat,yhat_lower,yhat_upper
2020-04-20,68.04449452098268,60.153454800061155,75.78682595648199
2020-04-21,68.18750221299453,60.50806161436092,76.37913812023734
2020-04-22,68.3609761563071,60.248182296764554,76.67917882710603
2020-04-23,68.43038552542566,60.048706540799344,76.45384139848915
2020-04-24,68.91953670414031,61.024773273032395,76.79992455195364
2020-04-27,70.06021808539046,62.17729943753961,78.09049316454634
2020-04-28,70.29000416060637,62.374863319072695,77.90738935721454
2020-04-29,70.51163992004045,62.45738329477174,78.3691737179357
2020-04-30,70.59113145428412,62.82457006734832,78.24964352550126
2020-05-01,71.05380958924597,62.82022725241782,79.0111338226714
2020-05-04,71.9245242847689,63.62632034436793,79.71681238953701
2020-05-05,72.01426841061122,63.727622322184104,80.00685744722595
2020-05-06,72.07908539080391,64.4356703070448,80.50957321609958
2020-05-07,71.9905490471842,64.36524219724112,79.99087498932043
2020-05-08,72.27975498598943,64.29224223416263,80.25913871081072
2020-05-11,72.65464026831854,64.71181349477524,80.95309584185259
2020-05-12,72.60517097331253,64.29854425839918,80.77559330393834
2020-05-13,72.5516298520557,64.18844442118235,80.5166418785846
2020-05-14,72.36935725404932,64.95944701386004,80.97690664754636
2020-05-15,72.59245643990832,64.6043441254591,80.59443291316165
2020-05-18,72.95216969041635,65.45105787902602,81.01808054644464
2020-05-19,72.96003969612431,65.43523373915042,80.88272220033171
2020-05-20,72.99350387836748,64.96424096445301,80.85265740885127
2020-05-21,72.92573953800078,64.85509931206805,80.6925040130922
2020-05-22,73.28795505646474,65.08383521456344,81.10381912712792
2020-05-26,74.38047802747451,67.0210036242263,82.18353828484669
2020-05-27,74.61474072177383,66.76620775911566,82.77272074319724
2020-05-28,74.74609954954265,67.3756430713727,82.89445986157988
2020-05-29,75.30117615096218,67.12409189325972,83.09644735892702
2020-06-01,76.68874372336208,68.69668898654633,85.1261105321653
2020-06-02,77.02437856979438,69.00155633209997,84.8521718432247
2020-06-03,77.3665165829695,69.51361918581081,85.21309994856117
2020-06-04,77.58242554060313,69.31840859517219,85.00076933240615
2020-06-05,78.19838010581132,70.17986801424459,86.12198701688276
2020-06-08,79.63489280913024,72.51262159777417,87.15829466390984
2020-06-09,79.9487321711948,71.49515725054128,87.55988196952052
2020-06-10,80.2548425008836,72.90202410740304,89.00270574342123
2020-06-11,80.42414466146072,72.19873454493342,87.70152219004551
2020-06-12,80.98690950986935,72.65134226412435,89.2390727024091
2020-06-15,82.26663801269578,74.20936896037787,89.86106111063249
2020-06-16,82.54302655833935,74.40742654909185,90.09639480216958
2020-06-17,82.96256431518864,74.76000533848914,91.05942460658443
2020-06-18,83.26221925064304,75.64306904208958,91.37316550753235
