ds,yhat,yhat_lower,yhat_upper
2020-04-20,48.23881079023452,5.732958464018967,91.15141612471231
2020-04-21,47.179185263991805,1.8818302401468827,90.48932967757703
2020-04-22,46.46895739154263,1.2012689940343992,90.09967461456888
2020-04-23,45.624713759332266,1.9318560935007745,90.84129962764585
2020-04-24,45.72240169317843,2.557277709999408,89.54999742086162
2020-04-27,46.54029218675443,7.304977435187982,87.68649880767659
2020-04-28,45.177784010219064,3.822382665456032,91.62329998184163
2020-04-29,44.11610905670651,0.0016881723181622413,87.66514291202012
2020-04-30,42.877453409415246,0.19438647677292212,86.95979479350197
2020-05-01,42.54585346633858,0.286149145819633,88.25243331278082
2020-05-04,41.97911046497472,-2.77261084831128,83.58366743863185
2020-05-05,40.16824899295006,-7.146861746337345,85.92142494922355
2020-05-06,38.68996802917457,-6.1309891060756625,84.85668036899574
2020-05-07,37.081967499238274,-8.38693601425457,81.25447953831147
2020-05-08,36.4433578882802,-9.044604927838636,79.31835015651238
2020-05-11,35.46320363737572,-9.007842955382658,78.48675064253443
2020-05-12,33.71936504700043,-8.652524211217633,75.02307126295389
2020-05-13,32.42251302164138,-11.895871432826247,74.1672796722898
2020-05-14,31.113426143456323,-13.222341166093404,74.3551539005728
2020-05-15,30.891281496640715,-12.122071655593553,74.47878942305839
2020-05-18,31.820460266275575,-9.779523949537491,74.74518258657959
2020-05-19,30.90316379431495,-14.335761403793507,74.26800565370422
2020-05-20,30.506298970073665,-8.562400213759345,76.23144116458039
2020-05-21,30.154347239549892,-12.946828153058666,74.17447645152751
2020-05-22,30.928541512211872,-14.191340256885313,72.15104615468074
2020-05-26,34.92954984383138,-3.508089928252896,79.78169817758494
2020-05-27,35.43409479461207,-6.680730107527846,79.34922575456719
2020-05-28,35.909637368113664,-8.078930392035776,78.84363079876438
2020-05-29,37.42264664672178,-5.1920452077856165,84.30157555401253
2020-06-01,42.957847119940304,-1.4555570356804595,84.50880694016126
2020-06-02,43.289253704776,-0.6936085002819716,88.03536622334511
2020-06-03,43.96395571698924,2.7798800825948913,90.14993295460134
2020-06-04,44.493148906301926,0.1913457178494255,87.45648690851732
2020-06-05,45.95003966097492,4.727625659475041,89.42760342744583
2020-06-08,50.76941236720219,7.190117273519465,94.04141805348395
2020-06-09,50.72896472013747,6.056869154911793,96.68137979204585
2020-06-10,50.994380468785685,4.088522314121298,92.61481693127024
2020-06-11,51.09603523615819,9.559471058041872,92.18808698001001
2020-06-12,52.126640369983555,6.356463597998963,96.4827659303
2020-06-15,55.862429095616314,11.680593729001203,96.45862585639837
2020-06-16,55.582118843052726,9.539330225519345,97.94362472523711
2020-06-17,55.69149980868122,16.051879910027605,95.66704281044593
2020-06-18,55.730953624532695,8.252150448599348,98.45957321018456
2020-06-19,56.80012854909242,11.756384286179205,101.72670163920107
2020-06-22,61.275541497726806,17.22644701172498,106.7249674429
2020-06-23,61.4390452331119,18.850416171147344,106.34416983682178
2020-06-24,62.0772108285126,15.75579845095853,104.45321050364649
2020-06-25,62.71765338359271,19.6363771012812,107.82443340347736
2020-06-26,64.44466096421498,19.568514209892182,106.08381817471783
2020-06-29,71.05156104351,28.072665086283422,116.97674106569784
2020-06-30,71.91104471477595,27.4106108983708,119.2960149731351
2020-07-01,73.20327303601908,31.439895205112443,118.61585466456117
2020-07-02,74.43567175278056,28.068318128454735,117.23610659152409
2020-07-06,84.16657885455227,42.489405421956704,128.06697912080918
2020-07-07,85.06558977611228,39.833217699185,128.86597047386022
2020-07-08,86.25703293491361,43.25623752597207,127.53771927624697
2020-07-09,87.24607637983051,42.894387990438766,130.29212207471758
2020-07-10,89.09939912653941,45.39282940580579,131.95557285792833
2020-07-13,94.65810461607751,53.8544345981894,138.79847954112887
2020-07-14,94.69081048649568,54.459976437916,141.59412668530308
2020-07-15,94.93167021908415,51.51976586609115,138.36707524587894
2020-07-16,94.90518010320469,49.69264293320277,139.48382230822656
2020-07-17,95.698943762019,51.319350498236126,141.17546551972217
2020-07-20,98.03614049180807,55.924444295477386,142.89245892620355
2020-07-21,97.0544196943504,54.244765572855975,140.66625309871839
2020-07-22,96.34532415889481,54.519690483211214,136.86244431821373
2020-07-23,95.45181739225295,55.372056205035555,138.9871246444665
2020-07-24,95.47769661203748,54.26219036646053,146.0485328199684
2020-07-27,96.22603202557744,49.38355348899925,136.26881207934736
2020-07-28,94.97714029158645,49.74252345387029,138.32542306129096
2020-07-29,94.13579455889555,50.49135527931717,135.2567319961954
2020-07-30,93.24211234895644,50.29768885527431,139.64464254648772
2020-07-31,93.3938303442692,46.64477017663106,138.8324822443875
2020-08-03,95.17245771537775,51.01707234103135,140.80171844482877
2020-08-04,94.43845934307457,52.4698780897815,136.05052206487662
2020-08-05,94.17038117409207,47.68952954604215,136.72268576512116
2020-08-06,93.89040341848228,49.31997639967422,135.93305089226664
2020-08-07,94.67805552247903,50.43653785420244,137.09745718141016
2020-08-10,98.32286461919244,56.36461215832299,146.72341126600122
2020-08-11,98.14453956047596,51.14090027749848,137.58616653527105
2020-08-12,98.37711429896012,55.42614128513895,142.0425349129074
2020-08-13,98.53307177539969,53.63344014599211,143.87342163388283
2020-08-14,99.68486499448888,56.07138685597915,142.15953314823534
2020-08-17,103.96222745244873,60.187363555472096,148.18238573016154
2020-08-18,103.84559599567952,60.871624696159714,144.89721196731026
2020-08-19,104.07383307196194,57.571141061677054,149.88888031637538
2020-08-20,104.1679481716812,57.934073449949565,148.3144123545302
2020-08-21,105.21072477001889,60.711588658392685,148.2213517057785
